Timestamp,Machine_ID,Operation_Mode,Attack_Type,Vibration_X,Vibration_Y,Vibration_Z,Temperature_Sensor,Current_Sensor,Spindle_Speed,Extruder_Temp,Feed_Rate,Anomaly_Label
2024-01-01 13:35:40,3DPrinter,Normal,None,0.177,0.182,0.127,231.85,1.89,,206.23,49.05,0
2024-01-01 13:35:45,CNC,Normal,None,0.068,0.137,0.251,68.36,2.37,1791.9,,83.78,0
2024-01-01 13:35:50,3DPrinter,Attack,DoS,0.449,0.477,0.508,278.01,4.61,,303.02,67.54,1
2024-01-01 13:35:55,CNC,Normal,None,0.231,0.26,0.049,68.64,2.46,1963.88,,79.24,0
2024-01-01 13:36:00,3DPrinter,Normal,None,0.092,0.122,0.218,221.13,1.98,,207.8,46.85,0
2024-01-01 13:36:05,CNC,Normal,None,0.141,0.222,0.068,68.19,2.12,1900.58,,77.89,0
2024-01-01 13:36:10,3DPrinter,Attack,Data_Spoofing,0.504,0.424,0.566,276.58,4.04,,299.74,75.57,1
2024-01-01 13:36:15,CNC,Normal,None,0.314,0.147,0.172,67.65,2.56,1746.65,,68.86,0
2024-01-01 13:36:20,CNC,Normal,None,0.145,0.102,0.104,67.46,2.46,1497.08,,82.35,0
2024-01-01 13:36:25,CNC,Normal,None,0.161,0.122,0.076,64.18,1.84,1842.25,,85.77,0
2024-01-01 13:36:30,CNC,Normal,None,0.06,0.148,0.209,68.42,1.84,1584.9,,86.04,0
2024-01-01 13:36:35,CNC,Normal,None,0.308,-0.023,0.031,75.39,2.21,1687.41,,82.73,0
2024-01-01 13:36:40,CNC,Normal,None,0.255,0.172,0.227,65.76,2.16,1733.14,,85.81,0
2024-01-01 13:36:45,CNC,Normal,None,0.193,0.015,0.123,73.13,1.92,1651.57,,84.52,0
2024-01-01 13:36:50,3DPrinter,Normal,None,0.184,0.117,0.182,222.13,1.78,,211.03,54.23,0
2024-01-01 13:36:55,3DPrinter,Normal,None,0.135,0.109,0.184,218.32,1.77,,218.76,49.13,0
2024-01-01 13:37:00,CNC,Normal,None,0.075,0.126,0.099,74.45,3.21,1768.88,,83.39,0
2024-01-01 13:37:05,3DPrinter,Attack,Data_Spoofing,0.563,0.475,0.623,273.46,3.79,,295.9,69.1,1
2024-01-01 13:37:10,CNC,Normal,None,0.112,0.176,0.149,67.62,2.24,1804.28,,82.02,0
2024-01-01 13:37:15,CNC,Attack,Parameter_Tamper,0.598,0.499,0.574,90.73,3.97,2568.7,,116.99,1
2024-01-01 13:37:20,3DPrinter,Normal,None,0.169,0.181,0.192,219.78,1.38,,213.42,51.58,0
2024-01-01 13:37:25,CNC,Normal,None,0.195,0.121,0.227,70.27,1.42,1883.94,,79.53,0
2024-01-01 13:37:30,3DPrinter,Normal,None,0.188,0.096,0.099,216.06,2.37,,209.24,49.18,0
2024-01-01 13:37:35,3DPrinter,Normal,None,0.165,0.078,0.097,223.73,1.3,,209.76,49.25,0
2024-01-01 13:37:40,3DPrinter,Normal,None,0.154,0.143,0.126,221.65,1.69,,216.41,51.63,0
2024-01-01 13:37:45,3DPrinter,Attack,DoS,0.466,0.428,0.507,274.72,3.96,,300.68,74.42,1
2024-01-01 13:37:50,3DPrinter,Attack,Parameter_Tamper,0.532,0.576,0.614,278.25,4.13,,300.59,70.81,1
2024-01-01 13:37:55,CNC,Normal,None,0.07,0.02,0.182,77.07,2.18,1818.0,,78.76,0
2024-01-01 13:38:00,3DPrinter,Attack,DoS,0.49,0.5,0.547,276.44,4.11,,295.41,69.6,1
2024-01-01 13:38:05,3DPrinter,Normal,None,0.126,0.12,0.144,221.37,1.75,,206.07,50.25,0
2024-01-01 13:38:10,CNC,Normal,None,0.049,0.09,0.239,71.59,2.49,1945.17,,76.94,0
2024-01-01 13:38:15,CNC,Attack,Parameter_Tamper,0.54,0.533,0.663,91.71,3.4,2615.7,,111.88,1
2024-01-01 13:38:20,3DPrinter,Normal,None,0.183,0.149,0.157,211.19,1.66,,214.1,47.46,0
2024-01-01 13:38:25,CNC,Normal,None,0.191,0.21,0.269,69.11,2.57,1778.77,,76.25,0
2024-01-01 13:38:30,CNC,Normal,None,0.185,0.107,0.208,68.98,3.17,1891.57,,76.01,0
2024-01-01 13:38:35,CNC,Normal,None,-0.007,0.213,0.111,68.24,2.05,1868.47,,75.7,0
2024-01-01 13:38:40,CNC,Normal,None,0.102,0.222,0.152,72.75,2.46,1802.0,,80.25,0
2024-01-01 13:38:45,CNC,Normal,None,0.227,0.181,0.03,66.44,3.03,1781.36,,83.9,0
2024-01-01 13:38:50,3DPrinter,Normal,None,0.171,0.178,0.161,222.28,1.75,,213.25,47.27,0
2024-01-01 13:38:55,3DPrinter,Attack,Parameter_Tamper,0.506,0.438,0.396,271.27,3.84,,296.67,70.12,1
2024-01-01 13:39:00,3DPrinter,Attack,Parameter_Tamper,0.537,0.443,0.502,285.09,3.78,,304.04,70.56,1
2024-01-01 13:39:05,3DPrinter,Normal,None,0.13,0.156,0.097,218.96,2.4,,210.8,51.19,0
2024-01-01 13:39:10,CNC,Attack,Parameter_Tamper,0.558,0.486,0.628,88.1,3.85,2660.62,,121.12,1
2024-01-01 13:39:15,CNC,Normal,None,0.283,0.318,0.163,67.51,1.94,1878.08,,74.29,0
2024-01-01 13:39:20,3DPrinter,Normal,None,0.121,0.202,0.196,217.33,1.09,,210.59,49.07,0
2024-01-01 13:39:25,3DPrinter,Attack,Parameter_Tamper,0.544,0.377,0.551,272.47,4.24,,304.03,67.36,1
2024-01-01 13:39:30,CNC,Attack,DoS,0.571,0.596,0.568,92.1,4.15,2527.55,,122.1,1
2024-01-01 13:39:35,CNC,Normal,None,0.226,0.093,0.245,65.28,2.64,1943.85,,81.38,0
2024-01-01 13:39:40,3DPrinter,Attack,Data_Spoofing,0.523,0.375,0.628,279.48,4.44,,295.73,67.26,1
2024-01-01 13:39:45,CNC,Normal,None,0.164,0.281,0.187,70.86,1.82,1692.43,,81.19,0
2024-01-01 13:39:50,CNC,Normal,None,0.162,0.26,0.232,71.16,2.01,1891.2,,89.05,0
2024-01-01 13:39:55,3DPrinter,Normal,None,0.143,0.115,0.172,223.78,1.73,,205.19,54.64,0
2024-01-01 13:40:00,3DPrinter,Attack,Data_Spoofing,0.491,0.418,0.589,275.7,3.93,,292.38,68.41,1
2024-01-01 13:40:05,CNC,Normal,None,0.296,0.192,0.186,68.89,2.33,1874.08,,82.33,0
2024-01-01 13:40:10,3DPrinter,Attack,Malware,0.501,0.49,0.503,292.81,4.49,,295.94,70.32,1
2024-01-01 13:40:15,3DPrinter,Attack,Malware,0.47,0.431,0.628,279.49,4.19,,296.5,63.92,1
2024-01-01 13:40:20,3DPrinter,Attack,Parameter_Tamper,0.489,0.483,0.597,279.55,3.35,,295.98,63.57,1
2024-01-01 13:40:25,CNC,Attack,Parameter_Tamper,0.502,0.549,0.705,91.57,4.1,2590.04,,113.02,1
2024-01-01 13:40:30,CNC,Normal,None,0.175,0.118,0.077,67.63,2.02,1667.57,,78.66,0
2024-01-01 13:40:35,CNC,Normal,None,0.16,0.066,0.182,67.58,1.96,1581.37,,87.75,0
2024-01-01 13:40:40,CNC,Normal,None,0.181,0.229,0.141,68.38,1.92,1748.25,,65.91,0
2024-01-01 13:40:45,CNC,Normal,None,0.123,0.031,0.172,70.53,1.81,1746.54,,87.05,0
2024-01-01 13:40:50,CNC,Normal,None,0.17,0.221,0.06,76.27,2.27,1723.88,,76.75,0
2024-01-01 13:40:55,3DPrinter,Normal,None,0.142,0.142,0.147,218.48,1.44,,202.82,56.56,0
2024-01-01 13:41:00,3DPrinter,Normal,None,0.096,0.105,0.151,218.18,1.98,,207.75,48.07,0
2024-01-01 13:41:05,CNC,Normal,None,0.115,0.093,0.064,70.57,1.67,1601.9,,79.05,0
2024-01-01 13:41:10,CNC,Normal,None,0.085,0.052,0.18,64.91,1.65,1774.87,,79.67,0
2024-01-01 13:41:15,3DPrinter,Normal,None,0.122,0.03,0.098,228.76,1.89,,206.38,49.9,0
2024-01-01 13:41:20,CNC,Normal,None,0.154,0.042,0.152,69.08,2.27,1816.83,,83.85,0
2024-01-01 13:41:25,3DPrinter,Normal,None,0.125,0.159,0.083,218.7,1.57,,214.0,48.59,0
2024-01-01 13:41:30,3DPrinter,Normal,None,0.106,0.137,0.13,222.52,1.82,,210.14,57.66,0
2024-01-01 13:41:35,CNC,Normal,None,0.385,0.214,0.137,67.44,2.92,1682.83,,80.62,0
2024-01-01 13:41:40,3DPrinter,Normal,None,0.11,0.045,0.129,223.52,1.43,,210.44,51.26,0
2024-01-01 13:41:45,CNC,Normal,None,0.295,0.182,0.176,73.75,2.3,1720.14,,79.3,0
2024-01-01 13:41:50,CNC,Attack,DoS,0.564,0.502,0.617,87.09,4.1,2342.75,,118.27,1
2024-01-01 13:41:55,3DPrinter,Normal,None,0.166,0.165,0.157,217.48,1.49,,207.97,44.95,0
2024-01-01 13:42:00,3DPrinter,Attack,Malware,0.537,0.454,0.546,283.92,3.57,,302.21,67.94,1
2024-01-01 13:42:05,CNC,Normal,None,0.253,0.15,0.095,68.18,2.02,1726.0,,76.75,0
2024-01-01 13:42:10,3DPrinter,Normal,None,0.115,0.111,0.213,220.92,1.92,,210.31,60.23,0
2024-01-01 13:42:15,CNC,Normal,None,0.243,0.057,0.077,68.67,2.25,1958.67,,82.51,0
2024-01-01 13:42:20,CNC,Normal,None,0.134,0.094,0.097,66.74,1.98,1740.4,,75.25,0
2024-01-01 13:42:25,CNC,Normal,None,0.178,0.024,0.094,71.23,2.36,1809.67,,83.97,0
2024-01-01 13:42:30,3DPrinter,Normal,None,0.107,0.185,0.261,218.92,1.95,,215.06,46.64,0
2024-01-01 13:42:35,3DPrinter,Normal,None,0.058,0.171,0.151,226.68,1.69,,218.46,47.67,0
2024-01-01 13:42:40,3DPrinter,Normal,None,0.263,0.174,0.126,214.44,2.62,,212.27,51.3,0
2024-01-01 13:42:45,3DPrinter,Normal,None,0.12,0.11,0.176,222.21,1.62,,200.1,53.55,0
2024-01-01 13:42:50,CNC,Normal,None,0.15,0.074,0.16,68.52,2.25,1816.75,,74.58,0
2024-01-01 13:42:55,CNC,Attack,Data_Spoofing,0.585,0.47,0.592,89.85,3.3,2509.08,,119.48,1
2024-01-01 13:43:00,CNC,Normal,None,0.178,0.234,0.268,68.94,2.13,1742.62,,75.09,0
2024-01-01 13:43:05,3DPrinter,Normal,None,0.268,0.067,0.087,222.71,1.65,,202.57,43.74,0
2024-01-01 13:43:10,CNC,Normal,None,0.291,0.257,0.117,67.27,2.41,1736.19,,85.99,0
2024-01-01 13:43:15,3DPrinter,Normal,None,0.175,0.104,0.109,210.31,1.82,,211.9,49.1,0
2024-01-01 13:43:20,3DPrinter,Attack,Malware,0.56,0.415,0.476,275.76,3.79,,295.99,69.94,1
2024-01-01 13:43:25,3DPrinter,Attack,Data_Spoofing,0.535,0.422,0.525,279.94,4.3,,299.2,72.37,1
2024-01-01 13:43:30,3DPrinter,Normal,None,0.201,0.152,0.087,225.89,1.7,,204.64,49.9,0
2024-01-01 13:43:35,CNC,Attack,Parameter_Tamper,0.493,0.496,0.784,87.21,3.42,2622.95,,122.65,1
2024-01-01 13:43:40,CNC,Attack,Data_Spoofing,0.515,0.533,0.63,90.15,3.76,2367.02,,113.54,1
2024-01-01 13:43:45,CNC,Attack,Data_Spoofing,0.508,0.582,0.663,84.92,3.64,2535.89,,116.85,1
2024-01-01 13:43:50,3DPrinter,Attack,Malware,0.509,0.443,0.492,280.43,4.09,,311.04,69.76,1
2024-01-01 13:43:55,3DPrinter,Attack,Malware,0.482,0.363,0.572,276.22,3.61,,300.09,72.92,1
2024-01-01 13:44:00,3DPrinter,Normal,None,0.174,0.092,0.099,223.82,2.16,,205.03,47.8,0
2024-01-01 13:44:05,3DPrinter,Attack,Data_Spoofing,0.467,0.557,0.496,285.0,4.46,,300.55,67.69,1
2024-01-01 13:44:10,CNC,Normal,None,0.16,0.098,0.214,71.05,2.24,1710.07,,84.06,0
2024-01-01 13:44:15,CNC,Normal,None,0.093,0.043,0.151,73.49,2.25,1780.46,,83.16,0
2024-01-01 13:44:20,CNC,Attack,Malware,0.552,0.536,0.624,93.73,3.11,2492.58,,126.33,1
2024-01-01 13:44:25,CNC,Attack,Data_Spoofing,0.605,0.545,0.681,90.61,3.68,2683.1,,121.57,1
2024-01-01 13:44:30,CNC,Attack,Parameter_Tamper,0.674,0.645,0.566,98.27,3.86,2475.69,,120.67,1
2024-01-01 13:44:35,CNC,Normal,None,0.077,0.179,0.171,67.31,2.48,1791.47,,68.51,0
2024-01-01 13:44:40,CNC,Attack,Data_Spoofing,0.613,0.52,0.604,89.35,3.86,2567.37,,116.76,1
2024-01-01 13:44:45,CNC,Attack,DoS,0.655,0.532,0.736,91.28,3.83,2481.32,,124.7,1
2024-01-01 13:44:50,CNC,Normal,None,0.197,0.143,0.066,71.59,2.55,1842.22,,74.09,0
2024-01-01 13:44:55,CNC,Attack,Parameter_Tamper,0.513,0.578,0.641,98.69,3.98,2313.79,,124.7,1
2024-01-01 13:45:00,CNC,Normal,None,0.16,0.177,0.174,67.96,2.72,1974.4,,79.8,0
2024-01-01 13:45:05,3DPrinter,Normal,None,0.121,0.203,0.156,217.38,1.29,,209.72,52.96,0
2024-01-01 13:45:10,3DPrinter,Normal,None,0.205,0.124,0.116,224.39,1.68,,204.56,50.35,0
2024-01-01 13:45:15,CNC,Normal,None,0.176,0.125,0.134,76.16,1.67,1795.49,,71.75,0
2024-01-01 13:45:20,CNC,Normal,None,0.049,0.245,0.141,73.35,3.05,1671.12,,77.28,0
2024-01-01 13:45:25,CNC,Normal,None,0.241,-0.065,0.18,73.87,2.72,1670.02,,77.82,0
2024-01-01 13:45:30,CNC,Normal,None,0.054,0.182,0.163,64.79,2.3,1882.75,,81.85,0
2024-01-01 13:45:35,CNC,Normal,None,0.273,0.193,0.152,79.03,2.25,1602.66,,81.07,0
2024-01-01 13:45:40,CNC,Normal,None,0.193,0.114,0.104,65.43,2.25,1879.55,,81.41,0
2024-01-01 13:45:45,3DPrinter,Normal,None,0.069,0.098,0.125,219.23,1.77,,215.14,49.17,0
2024-01-01 13:45:50,CNC,Normal,None,0.115,0.172,0.166,64.65,1.94,1801.01,,88.66,0
2024-01-01 13:45:55,CNC,Attack,Parameter_Tamper,0.549,0.538,0.637,90.28,3.8,2404.31,,112.4,1
2024-01-01 13:46:00,3DPrinter,Normal,None,0.193,0.068,0.258,217.36,2.03,,204.19,50.57,0
2024-01-01 13:46:05,3DPrinter,Normal,None,0.221,0.069,0.125,223.45,1.46,,215.78,48.94,0
2024-01-01 13:46:10,CNC,Normal,None,0.255,0.259,0.072,71.93,2.0,1785.79,,75.68,0
2024-01-01 13:46:15,3DPrinter,Attack,Malware,0.616,0.435,0.48,282.1,3.65,,302.21,71.74,1
2024-01-01 13:46:20,3DPrinter,Attack,DoS,0.453,0.414,0.558,279.91,3.61,,298.09,69.56,1
2024-01-01 13:46:25,3DPrinter,Normal,None,0.178,0.145,0.161,221.95,1.91,,205.15,55.07,0
2024-01-01 13:46:30,3DPrinter,Normal,None,0.128,0.171,0.09,213.52,1.61,,210.37,48.56,0
2024-01-01 13:46:35,CNC,Normal,None,0.206,0.164,0.067,67.4,1.64,1824.61,,84.47,0
2024-01-01 13:46:40,3DPrinter,Attack,DoS,0.433,0.545,0.614,280.25,4.05,,301.45,67.69,1
2024-01-01 13:46:45,CNC,Normal,None,0.258,0.157,0.183,68.68,2.27,1907.18,,89.59,0
2024-01-01 13:46:50,CNC,Attack,Data_Spoofing,0.523,0.622,0.667,89.31,4.63,2445.49,,116.23,1
2024-01-01 13:46:55,CNC,Normal,None,0.191,0.036,0.067,73.31,2.78,1803.31,,62.14,0
2024-01-01 13:47:00,CNC,Normal,None,0.242,0.143,0.166,71.35,2.27,1708.86,,85.32,0
2024-01-01 13:47:05,3DPrinter,Normal,None,0.172,0.16,0.137,217.53,2.03,,210.13,50.18,0
2024-01-01 13:47:10,3DPrinter,Normal,None,0.103,0.081,0.174,221.55,2.0,,212.52,47.74,0
2024-01-01 13:47:15,3DPrinter,Attack,DoS,0.533,0.377,0.506,283.65,3.64,,294.8,66.86,1
2024-01-01 13:47:20,3DPrinter,Normal,None,0.126,0.044,0.07,215.99,1.7,,217.32,46.94,0
2024-01-01 13:47:25,3DPrinter,Normal,None,0.095,0.168,0.068,218.02,1.68,,207.19,49.81,0
2024-01-01 13:47:30,3DPrinter,Normal,None,0.215,0.086,0.225,220.86,1.68,,208.72,50.88,0
2024-01-01 13:47:35,3DPrinter,Attack,DoS,0.487,0.482,0.506,285.01,3.91,,304.65,69.62,1
2024-01-01 13:47:40,3DPrinter,Normal,None,0.166,0.105,0.112,224.6,1.3,,216.94,50.38,0
2024-01-01 13:47:45,CNC,Normal,None,0.138,0.165,0.106,71.09,1.64,2126.43,,85.25,0
2024-01-01 13:47:50,3DPrinter,Normal,None,0.111,0.158,0.103,218.86,2.21,,208.78,49.15,0
2024-01-01 13:47:55,3DPrinter,Normal,None,0.125,0.132,0.121,222.68,1.94,,211.15,57.98,0
2024-01-01 13:48:00,3DPrinter,Normal,None,0.115,0.219,0.127,223.71,2.1,,208.13,52.79,0
2024-01-01 13:48:05,CNC,Normal,None,0.253,0.16,0.244,73.27,2.14,1963.56,,75.5,0
2024-01-01 13:48:10,CNC,Normal,None,0.145,0.147,0.323,65.21,2.68,1797.47,,82.83,0
2024-01-01 13:48:15,CNC,Normal,None,0.156,0.102,0.178,71.89,1.91,2075.77,,82.72,0
2024-01-01 13:48:20,3DPrinter,Normal,None,0.099,0.1,0.271,226.71,2.0,,211.85,45.3,0
2024-01-01 13:48:25,CNC,Normal,None,0.167,0.131,0.169,71.59,1.61,1754.37,,67.67,0
2024-01-01 13:48:30,CNC,Normal,None,0.126,0.074,0.188,75.8,1.92,1819.92,,80.59,0
2024-01-01 13:48:35,CNC,Normal,None,0.297,0.285,0.25,70.52,2.32,1731.15,,78.57,0
2024-01-01 13:48:40,CNC,Attack,Malware,0.578,0.573,0.66,89.1,3.48,2555.96,,115.12,1
2024-01-01 13:48:45,3DPrinter,Normal,None,0.196,0.132,0.039,219.97,2.22,,213.33,48.95,0
2024-01-01 13:48:50,3DPrinter,Normal,None,0.181,0.152,0.101,216.84,1.85,,215.19,46.05,0
2024-01-01 13:48:55,CNC,Normal,None,0.092,0.054,0.254,70.5,1.75,1898.33,,81.37,0
2024-01-01 13:49:00,3DPrinter,Normal,None,0.126,0.128,0.125,223.54,2.01,,211.12,51.51,0
2024-01-01 13:49:05,CNC,Attack,Parameter_Tamper,0.68,0.662,0.728,89.7,3.33,2439.79,,112.96,1
2024-01-01 13:49:10,CNC,Normal,None,0.066,0.074,0.21,69.61,1.8,1920.78,,81.71,0
2024-01-01 13:49:15,3DPrinter,Normal,None,0.092,0.046,0.136,227.27,1.74,,208.66,53.28,0
2024-01-01 13:49:20,CNC,Attack,Malware,0.631,0.567,0.65,90.97,4.04,2555.03,,123.67,1
2024-01-01 13:49:25,3DPrinter,Normal,None,0.036,0.101,0.126,214.85,1.84,,204.63,48.42,0
2024-01-01 13:49:30,CNC,Attack,DoS,0.615,0.622,0.589,85.98,3.5,2413.0,,120.16,1
2024-01-01 13:49:35,CNC,Normal,None,0.061,0.156,0.317,71.46,2.0,1679.93,,79.61,0
2024-01-01 13:49:40,3DPrinter,Normal,None,0.182,0.167,0.043,220.33,2.45,,206.88,50.45,0
2024-01-01 13:49:45,CNC,Normal,None,0.251,0.07,0.191,75.72,2.13,1908.33,,75.09,0
2024-01-01 13:49:50,3DPrinter,Normal,None,0.196,0.113,0.089,226.99,1.99,,214.0,51.72,0
2024-01-01 13:49:55,CNC,Normal,None,0.263,0.231,0.07,70.6,2.11,1941.83,,74.36,0
2024-01-01 13:50:00,3DPrinter,Normal,None,0.236,0.127,0.072,223.45,1.47,,205.13,48.82,0
2024-01-01 13:50:05,3DPrinter,Attack,Parameter_Tamper,0.479,0.438,0.595,281.24,3.69,,299.88,71.31,1
2024-01-01 13:50:10,3DPrinter,Normal,None,0.118,0.147,0.1,215.75,1.92,,212.25,46.86,0
2024-01-01 13:50:15,3DPrinter,Normal,None,0.179,0.153,0.148,220.3,1.41,,209.02,46.42,0
2024-01-01 13:50:20,CNC,Normal,None,0.145,0.188,0.037,65.26,2.35,1854.24,,71.41,0
2024-01-01 13:50:25,CNC,Normal,None,0.286,0.114,0.18,68.93,1.91,1649.67,,80.19,0
2024-01-01 13:50:30,3DPrinter,Attack,DoS,0.482,0.445,0.61,282.34,3.89,,297.05,70.68,1
2024-01-01 13:50:35,3DPrinter,Normal,None,0.146,0.023,0.115,229.21,1.94,,217.69,48.1,0
2024-01-01 13:50:40,3DPrinter,Normal,None,0.11,0.025,0.135,223.06,1.7,,200.02,43.3,0
2024-01-01 13:50:45,CNC,Attack,Parameter_Tamper,0.681,0.527,0.669,86.38,3.79,2338.87,,121.9,1
2024-01-01 13:50:50,3DPrinter,Normal,None,0.197,0.136,0.177,226.45,1.69,,206.29,49.68,0
2024-01-01 13:50:55,CNC,Normal,None,0.269,0.187,0.075,69.02,2.5,1646.39,,84.36,0
2024-01-01 13:51:00,3DPrinter,Attack,DoS,0.395,0.434,0.508,279.18,3.54,,299.38,68.28,1
2024-01-01 13:51:05,3DPrinter,Normal,None,0.249,0.146,0.163,227.86,1.69,,200.78,53.59,0
2024-01-01 13:51:10,CNC,Attack,Malware,0.651,0.607,0.716,91.2,3.26,2497.08,,120.44,1
2024-01-01 13:51:15,3DPrinter,Normal,None,0.154,0.085,0.184,220.79,1.91,,217.2,51.07,0
2024-01-01 13:51:20,CNC,Attack,Parameter_Tamper,0.529,0.442,0.668,89.44,3.98,2438.71,,125.61,1
2024-01-01 13:51:25,3DPrinter,Normal,None,0.09,0.09,0.056,220.99,2.13,,209.69,45.56,0
2024-01-01 13:51:30,CNC,Normal,None,0.171,0.342,0.128,69.73,2.29,1827.32,,84.17,0
2024-01-01 13:51:35,CNC,Normal,None,0.314,0.205,0.07,74.87,2.71,1763.29,,82.73,0
2024-01-01 13:51:40,CNC,Attack,Parameter_Tamper,0.549,0.562,0.731,89.11,3.72,2301.76,,129.55,1
2024-01-01 13:51:45,3DPrinter,Attack,Data_Spoofing,0.489,0.451,0.485,271.45,3.81,,301.81,68.24,1
2024-01-01 13:51:50,3DPrinter,Normal,None,0.189,0.146,0.102,216.96,1.69,,207.93,51.88,0
2024-01-01 13:51:55,CNC,Attack,Parameter_Tamper,0.572,0.566,0.607,89.4,4.44,2357.89,,127.54,1
2024-01-01 13:52:00,3DPrinter,Normal,None,0.188,0.148,0.134,217.82,2.43,,215.72,55.21,0
2024-01-01 13:52:05,CNC,Attack,Malware,0.649,0.626,0.503,92.29,4.46,2654.27,,114.37,1
2024-01-01 13:52:10,CNC,Normal,None,0.086,0.167,0.232,70.05,2.35,1856.0,,76.69,0
2024-01-01 13:52:15,CNC,Normal,None,0.213,0.209,0.106,71.19,2.82,1634.12,,83.63,0
2024-01-01 13:52:20,3DPrinter,Normal,None,0.14,0.108,0.099,222.93,1.78,,211.09,44.87,0
2024-01-01 13:52:25,3DPrinter,Attack,Malware,0.421,0.478,0.526,274.19,4.2,,301.64,69.29,1
2024-01-01 13:52:30,CNC,Normal,None,0.287,0.205,0.07,73.32,2.33,1845.41,,89.98,0
2024-01-01 13:52:35,3DPrinter,Normal,None,0.162,0.081,0.096,220.67,1.92,,209.29,48.83,0
2024-01-01 13:52:40,CNC,Normal,None,0.146,0.207,0.196,69.3,2.24,1719.45,,77.21,0
2024-01-01 13:52:45,CNC,Normal,None,0.18,0.072,0.138,77.21,2.01,1845.55,,87.5,0
2024-01-01 13:52:50,3DPrinter,Normal,None,0.131,0.093,0.178,219.28,1.68,,203.36,52.75,0
2024-01-01 13:52:55,3DPrinter,Attack,DoS,0.552,0.406,0.528,284.64,4.03,,296.04,71.23,1
2024-01-01 13:53:00,CNC,Normal,None,0.178,0.202,0.172,70.91,2.79,1750.82,,73.73,0
2024-01-01 13:53:05,3DPrinter,Normal,None,0.142,0.075,0.128,220.01,1.4,,210.48,51.7,0
2024-01-01 13:53:10,CNC,Normal,None,0.129,0.097,0.226,71.28,2.64,1582.0,,78.86,0
2024-01-01 13:53:15,CNC,Normal,None,0.189,0.204,0.239,66.53,2.56,1739.3,,76.56,0
2024-01-01 13:53:20,3DPrinter,Attack,Malware,0.514,0.461,0.614,278.82,3.91,,305.34,74.2,1
2024-01-01 13:53:25,CNC,Normal,None,0.152,0.2,0.209,72.25,2.39,1917.34,,70.91,0
2024-01-01 13:53:30,3DPrinter,Normal,None,0.17,0.072,0.072,221.4,1.58,,203.9,52.31,0
2024-01-01 13:53:35,CNC,Normal,None,0.286,0.084,0.221,67.63,2.34,1828.45,,86.66,0
2024-01-01 13:53:40,3DPrinter,Normal,None,0.147,0.108,0.189,226.5,1.7,,209.1,49.26,0
2024-01-01 13:53:45,3DPrinter,Normal,None,0.176,0.067,0.174,216.77,1.79,,209.9,50.55,0
2024-01-01 13:53:50,3DPrinter,Attack,Data_Spoofing,0.421,0.391,0.537,283.06,3.77,,299.37,70.66,1
2024-01-01 13:53:55,3DPrinter,Normal,None,0.227,0.163,0.196,212.32,1.69,,214.81,54.79,0
2024-01-01 13:54:00,3DPrinter,Attack,Parameter_Tamper,0.512,0.483,0.607,276.23,3.88,,299.81,66.28,1
2024-01-01 13:54:05,CNC,Normal,None,0.231,0.131,0.052,64.71,2.4,1898.85,,82.43,0
2024-01-01 13:54:10,3DPrinter,Normal,None,0.139,0.112,0.12,222.69,1.89,,214.9,49.67,0
2024-01-01 13:54:15,CNC,Attack,Parameter_Tamper,0.688,0.535,0.655,85.97,3.64,2468.49,,118.86,1
2024-01-01 13:54:20,CNC,Normal,None,0.313,0.177,0.195,64.33,2.71,1696.15,,79.85,0
2024-01-01 13:54:25,3DPrinter,Attack,DoS,0.465,0.481,0.553,279.45,3.93,,303.51,67.81,1
2024-01-01 13:54:30,CNC,Normal,None,0.15,0.09,0.171,70.02,1.79,1759.47,,72.13,0
2024-01-01 13:54:35,3DPrinter,Normal,None,0.148,0.216,0.123,215.68,1.72,,212.78,52.67,0
2024-01-01 13:54:40,CNC,Normal,None,0.327,0.036,0.197,67.54,2.48,1833.89,,87.52,0
2024-01-01 13:54:45,3DPrinter,Normal,None,0.235,0.166,0.1,224.81,1.94,,213.25,53.78,0
2024-01-01 13:54:50,CNC,Normal,None,0.165,0.188,0.153,71.34,2.45,1863.5,,77.02,0
2024-01-01 13:54:55,3DPrinter,Attack,Data_Spoofing,0.621,0.408,0.569,291.23,4.1,,298.52,71.61,1
2024-01-01 13:55:00,CNC,Attack,Data_Spoofing,0.577,0.569,0.653,89.14,3.91,2642.98,,121.83,1
2024-01-01 13:55:05,3DPrinter,Normal,None,0.209,0.166,0.179,231.51,2.12,,205.75,50.74,0
2024-01-01 13:55:10,3DPrinter,Normal,None,0.272,0.094,0.216,221.83,1.49,,202.59,54.17,0
2024-01-01 13:55:15,3DPrinter,Normal,None,0.121,0.07,0.139,225.94,2.05,,221.08,50.01,0
2024-01-01 13:55:20,3DPrinter,Normal,None,0.097,0.099,0.197,209.83,2.43,,203.53,43.97,0
2024-01-01 13:55:25,CNC,Normal,None,0.181,0.086,0.115,72.62,2.43,1887.54,,85.37,0
2024-01-01 13:55:30,3DPrinter,Normal,None,0.189,0.198,0.14,215.83,2.18,,210.24,55.47,0
2024-01-01 13:55:35,CNC,Normal,None,0.23,0.207,0.158,67.73,2.17,1768.04,,74.57,0
2024-01-01 13:55:40,3DPrinter,Normal,None,0.069,0.068,0.109,218.65,1.91,,213.51,54.15,0
2024-01-01 13:55:45,3DPrinter,Normal,None,0.23,0.064,0.177,221.29,1.99,,204.17,44.56,0
